,12/31/1999,12/31/2000,12/31/2001,12/31/2002,12/31/2003,12/31/2004,12/31/2005,12/31/2006,12/31/2007,12/31/2008,12/31/2009,12/31/2010,12/31/2011,12/31/2012,12/31/2013,12/31/2014,12/31/2015,12/31/2016,12/31/2017,12/31/2018,12/31/2019,12/31/2020,12/31/2021,12/31/2022,12/31/2023,12/31/2024
LLY,34.41880981445313,48.96105667114258,43.96962173461914,37.684620208740235,43.493305358886715,38.42340476989746,40.317321395874025,40.27608222961426,44.074468994140624,38.41875770568848,39.492372741699214,41.99397010803223,50.08830657958984,58.87205230712891,64.2737370300293,82.7560758972168,100.25141815185548,93.28534515380859,106.7267495727539,137.9619496459961,158.82284869384767,198.17369494628906,310.3361613769531,404.5497099609375,626.9887163085938,825.7308305664062
SPY,94.09293395996093,86.70625610351563,79.38101904296875,63.7482092590332,81.722947265625,92.1108423461914,98.0534443359375,114.15890631103515,122.7819873046875,85.14984552001954,106.56270825195313,120.61864050292968,125.04596649169922,141.96350354003906,183.35046850585937,209.92593994140626,216.28030114746093,239.86039306640623,286.7904753417969,279.14132275390625,356.3873369140625,415.25295849609375,524.4378986816406,447.72100292968753,550.8648977050781,675.8275346679687
MA,,,,,,,,8.98248976135254,19.275039947509764,12.88515362548828,23.93713131713867,20.895971267700194,34.79558804321289,45.20981121826172,78.1807212524414,82.47709790039063,94.92270092773437,100.5997236328125,148.27913159179687,183.57063549804687,293.8942976074219,353.33801708984373,362.1168159179688,353.0994294433594,435.44922314453123,539.1354877929688
NFLX,,,,0.7135710120201111,4.056428909301758,1.8114290237426758,3.8657140731811523,3.6942861080169678,3.8471429347991943,4.09428596496582,7.947143077850342,25.685714721679688,9.898571014404297,12.761428833007812,52.42714309692383,49.03285598754883,116.70999908447266,123.80000305175781,191.9600067138672,256.0799865722656,323.30999755859375,524.5900268554688,612.0900268554688,294.8800048828125,486.8800048828125,900.4299926757812
XOM,18.71376892089844,21.454704132080078,21.087871551513672,20.076223297119142,24.42107810974121,31.149573287963868,35.43149337768555,47.92990386962891,59.69062423706055,53.37284164428711,50.588135681152345,55.96070404052735,65.42144088745117,69.05286834716797,82.20539611816406,82.05802597045898,77.24065353393554,90.20498657226562,90.94924026489258,85.33291915893554,92.14193603515625,76.87248153686522,99.26571029663086,149.97401641845704,147.36998931884764,160.0431802368164
COST,30.545127868652344,26.71914291381836,30.233184814453125,18.746051788330078,24.94789695739746,32.94776992797851,34.407494659423826,37.5747184753418,50.52633422851562,38.26379531860351,45.81638397216797,56.404070434570315,65.57577072143555,89.49210815429687,108.90818298339843,131.3198727416992,159.16507202148438,160.27351623535156,199.75314880371093,218.14910766601562,307.70630859375,405.03656982421876,591.6995263671874,495.556591796875,729.5245263671875,998.9806420898437
JNJ,24.434949798583986,28.385699310302734,33.296201934814455,31.28425994873047,31.42156120300293,39.791026763916015,39.816557006835936,45.48210540771484,48.87941101074219,46.82642288208008,53.574721221923824,55.19113372802734,61.36476730346679,68.13091720581055,88.6497540283203,102.93156646728515,106.98988098144531,121.34407409667969,146.73940673828125,143.03732604980468,165.07846374511718,181.801826171875,203.97981750488282,216.46892578125,207.24848510742186,203.77063720703126
HD,39.21636897314453,27.11330172766113,30.894291107543946,14.767060425170898,22.104849731811523,27.221960174926757,26.39075328100586,27.314366638549807,20.278154098876954,19.447100746520995,25.077759277709962,30.702753311523438,37.72020845068359,53.4265951694336,72.13009263647461,92.71914949072266,119.7760336459961,125.37840272558594,177.39285524023438,168.69821900976564,219.05988038671876,272.24918092382813,415.3982837070312,344.6450732578125,390.61838502539064,449.8619763339844
PLTR,,,,,,,,,,,,,,,,,,,,,,25.100000381469727,18.690000534057617,6.420000076293945,17.170000076293945,77.18000030517578
PG,28.43702362060547,21.55479850769043,23.015454177856444,26.49808563232422,31.570080642700194,36.233539505004885,39.34635711669922,45.00950881958008,53.145753936767576,47.691653137207034,50.75641403198242,55.734908996582035,60.78901364135742,64.82290869140625,79.30776431274414,91.40365777587891,86.84528967285156,94.69880114746093,105.87152514648437,110.76043774414062,144.74609265136718,162.3490098876953,191.6023353271484,188.42721667480467,190.94973095703125,218.56495971679686
ABBV,,,,,,,,,,,,,,,34.64047012329102,45.91867233276367,45.020318298339845,50.78309494018555,79.30931579589844,81.442177734375,87.50792907714843,109.9589776611328,145.97414031982422,179.38775329589845,184.9653155517578,217.14451782226564
BAC,13.996025848388673,14.31556137084961,20.89590522766113,24.586121978759767,30.052641754150393,36.93811996459961,39.56580780029297,47.939954376220705,43.35898971557617,26.387315025329592,27.90405586242676,26.57933361053467,20.603454456329345,25.243758583068846,28.62066596984863,30.895906982421874,30.40061641693115,35.00710655212402,41.86401214599609,38.50443214416504,48.970220184326166,45.90241081237792,60.40783081054687,51.60787101745605,54.012961273193355,65.89405334472656
SAP,37.282510559082034,24.275826400756834,23.745751068115233,14.305256271362305,30.71485517883301,33.10860302734375,34.320907745361325,40.945531982421876,40.996070678710936,30.26830912780762,40.37165576171875,43.86942111206055,47.34930926513672,71.4644400024414,79.52504949951172,68.54067337036133,79.00103894042968,86.94150158691406,112.10785162353515,103.57402551269531,137.49274279785158,138.4210132446289,151.71231579589843,122.40450421142577,176.55004553222656,274.2293570556641
CVX,17.652506103515623,19.258891143798827,22.30465530395508,19.352509155273438,25.643503494262696,32.10892448425293,36.61065826416016,47.597548828125,61.49932968139648,54.442633056640624,60.81806045532227,72.91489639282227,86.04193710327148,91.62683868408203,108.41792144775391,108.31288848876953,100.65278305053711,126.59807556152344,139.50020599365234,135.13997314453127,151.84811614990235,134.0395492553711,170.62622924804688,235.26823486328126,219.4954296875,226.0836364746094
KO,14.532190628051758,15.673786315917969,13.081787300109863,12.739452934265136,15.238521614074706,13.663293876647948,14.147091484069824,17.3194815826416,22.40126838684082,18.52454200744629,23.734863739013672,27.6569970703125,30.657955932617188,32.98193962097168,38.33423942565918,41.59386840820313,44.522663574218754,45.3612183380127,51.36886917114258,55.246133728027345,64.82096435546876,67.32631698608398,74.3719709777832,82.13044891357423,81.37490600585937,88.05555618286134
ASML,34.00773239135742,21.313867568969727,16.43706703186035,7.840669631958008,19.138795852661133,14.991737365722656,18.968753814697266,23.266952514648438,32.42176575061035,20.685190424804688,36.80516468115234,41.19498595727539,45.59541396630859,73.89876723291016,102.11845436669921,117.05853401757813,103.32712984277343,124.57798006249999,183.95332417871094,169.60304109765625,308.16511409570313,500.2655740566406,805.6120596523438,574.345974203125,793.3497500820313,745.7426206875
TMUS,,,,,,,,,31.372777938842773,22.91016960144043,12.275604248046875,20.3681697845459,13.964910507202148,15.782918930053711,36.14798980712891,30.274088439941405,42.64325958251953,59.89600997924805,65.7213655090332,65.45922714233399,79.8672738647461,133.46052795410156,117.17865234375,139.9849267578125,161.05268188476563,225.88661865234374
BABA,,,,,,,,,,,,,,,,100.43025207519531,77.57109069824219,83.3927230834961,163.7559051513672,132.09307861328125,202.19956970214844,226.3977813720703,116.80298614501953,83.65863037109375,75.60038757324219,85.39168182373047
GE,136.596724296875,131.0386166586914,116.96609862011718,78.81939124218749,101.86083982519531,124.83092765771485,127.39793149853516,142.01325579394532,151.4156634458008,92.45727502514649,96.40515719628907,110.26782028613282,114.42389618994142,130.238008859375,166.08770878613282,164.736080203125,196.03364349023437,207.02003043554686,151.67830683007813,109.43328020654297,128.5233111682129,127.18890746801759,133.07707609448244,126.81622357226564,176.39515893554687,244.20165185546875
UNH,5.178939414978028,11.989384399414062,13.844694190979004,16.359563232421873,22.63299722290039,34.41100915527344,48.6938466796875,42.163948303222654,45.78210595703125,21.352732482910156,24.531683059692384,29.151547790527342,42.01083282470703,46.01341342163086,65.13683981323243,91.25061437988282,108.32542822265626,148.35550329589844,206.86014196777344,236.08704321289062,287.4290390625,344.1285458984375,504.25982641601564,541.2792416992188,552.5872165527344,550.39749609375
AMD,14.21875,13.8125,16.3799991607666,6.349999904632568,15.109999656677246,21.950000762939453,30.600000381469727,20.350000381469727,7.320000171661377,2.2100000381469727,9.720000267028809,8.140000343322754,5.400000095367432,2.2799999713897705,3.8499999046325684,2.630000114440918,2.9800000190734863,11.34000015258789,10.279999732971191,17.81999969482422,45.52000045776367,92.29000091552734,145.14999389648438,64.7699966430664,147.41000366210938,122.44000244140625
CSCO,34.746761322021484,25.032394409179688,12.133349418640137,8.48811149597168,15.785136222839355,12.709259986877441,11.204042434692383,17.885896682739258,18.036418914794922,10.621587753295898,15.82440185546875,13.239361763000488,12.14610927581787,13.89890926361084,16.65355438232422,22.26694076538086,23.096755981445312,26.851118316650393,35.207577819824216,41.057936096191405,47.469300537109376,47.57214828491211,67.27660720825196,55.84408706665039,61.47538589477539,73.13040740966797
PM,,,,,,,,,,21.650095977783202,27.22322204589844,35.723334045410155,50.30847839355469,56.27158270263672,63.935021575927735,67.69358450317384,78.20728598022461,86.32902548217774,102.2904080810547,83.53593176269533,104.81422644042969,110.40527014160156,129.4858426513672,144.99092291259765,148.4656931152344,183.69500677490237
TM,56.709062744140624,37.746191741943356,30.732703491210938,33.18729112243653,43.630309967041015,52.103983978271486,68.86095922851563,90.42780657958984,76.49615014648438,53.44995669555664,68.83557867431641,66.96519357299805,60.64707565307617,81.1124213256836,106.07609588623046,115.23624273681641,119.47579870605469,121.74348107910157,136.70090148925783,134.84082598876955,158.68354418945313,178.77124621582033,214.24315063476564,178.31772399902343,231.2911502685547,253.3537362060547
